,time,name,value,unit
388,2024-11-08 14:50:29.597542,dummy_instrument_random_number.param0,5,
389,2024-11-08 14:50:30.576495,dummy_instrument_random_number.param2,25,
390,2024-11-08 14:50:30.702231,dummy_instrument_random_number.param0,5,
391,2024-11-08 14:50:31.576523,dummy_instrument_random_number.param2,25,
392,2024-11-08 14:50:31.812183,dummy_instrument_random_number.param0,5,
393,2024-11-08 14:50:32.579105,dummy_instrument_random_number.param2,25,
394,2024-11-08 14:50:32.922761,dummy_instrument_random_number.param0,5,
395,2024-11-08 14:50:33.575050,dummy_instrument_random_number.param2,25,
396,2024-11-08 14:50:34.037798,dummy_instrument_random_number.param0,5,
397,2024-11-08 14:50:42.728779,dummy_instrument_random_number.param2,20,
398,2024-11-08 14:50:42.831642,dummy_instrument_random_number.param0,1,
399,2024-11-08 14:50:43.710725,dummy_instrument_random_number.param2,20,
400,2024-11-08 14:50:43.927711,dummy_instrument_random_number.param0,1,
401,2024-11-08 14:50:44.712170,dummy_instrument_random_number.param2,20,
402,2024-11-08 14:50:45.046624,dummy_instrument_random_number.param0,1,
403,2024-11-08 14:50:45.716827,dummy_instrument_random_number.param2,20,
404,2024-11-08 14:50:46.161352,dummy_instrument_random_number.param0,1,
405,2024-11-08 14:50:46.723624,dummy_instrument_random_number.param2,20,
406,2024-11-08 15:05:34.253869,dummy_instrument_random_number.param2,20,
407,2024-11-08 15:05:34.348597,dummy_instrument_random_number.param0,1,
408,2024-11-08 15:05:35.252600,dummy_instrument_random_number.param2,20,
409,2024-11-08 15:05:35.468901,dummy_instrument_random_number.param0,1,
410,2024-11-08 15:05:36.256040,dummy_instrument_random_number.param2,20,
411,2024-11-08 15:05:36.580268,dummy_instrument_random_number.param0,1,
412,2024-11-08 15:05:37.244602,dummy_instrument_random_number.param2,20,
413,2024-11-08 15:05:37.683894,dummy_instrument_random_number.param0,1,
414,2024-11-08 15:05:38.239257,dummy_instrument_random_number.param2,20,
415,2024-11-08 15:05:38.792335,dummy_instrument_random_number.param0,1,
416,2024-11-08 15:05:39.248750,dummy_instrument_random_number.param2,20,
417,2024-11-08 15:05:39.901775,dummy_instrument_random_number.param0,1,
418,2024-11-08 15:05:40.238123,dummy_instrument_random_number.param2,20,
419,2024-11-08 15:05:41.021426,dummy_instrument_random_number.param0,1,
420,2024-11-08 15:05:41.253828,dummy_instrument_random_number.param2,20,
421,2024-11-08 15:05:42.127330,dummy_instrument_random_number.param0,1,
422,2024-11-08 15:05:42.242691,dummy_instrument_random_number.param2,20,
423,2024-11-08 15:05:43.237187,dummy_instrument_random_number.param0,1,
424,2024-11-08 15:05:43.260477,dummy_instrument_random_number.param2,20,
425,2024-11-08 15:05:44.246685,dummy_instrument_random_number.param2,20,
426,2024-11-08 15:05:44.342750,dummy_instrument_random_number.param0,1,
427,2024-11-08 15:05:45.250608,dummy_instrument_random_number.param2,20,
428,2024-11-08 15:05:45.444944,dummy_instrument_random_number.param0,1,
429,2024-11-08 15:05:46.243189,dummy_instrument_random_number.param2,20,
430,2024-11-08 15:05:46.557155,dummy_instrument_random_number.param0,1,
431,2024-11-08 15:05:47.269202,dummy_instrument_random_number.param2,20,
432,2024-11-08 15:05:47.667373,dummy_instrument_random_number.param0,1,
433,2024-11-08 15:05:48.253013,dummy_instrument_random_number.param2,20,
434,2024-11-08 15:05:48.805945,dummy_instrument_random_number.param2,20,
435,2024-11-08 15:05:48.824574,dummy_instrument_random_number.param0,1,
436,2024-11-08 15:05:48.837949,dummy_instrument_random_number.param0,1,
437,2024-11-08 15:05:49.251355,dummy_instrument_random_number.param2,20,
438,2024-11-08 15:05:49.894022,dummy_instrument_random_number.param0,1,
439,2024-11-08 15:05:50.244210,dummy_instrument_random_number.param2,20,
440,2024-11-08 15:05:51.002983,dummy_instrument_random_number.param0,1,
441,2024-11-08 15:05:51.258666,dummy_instrument_random_number.param2,20,
442,2024-11-08 15:05:52.109919,dummy_instrument_random_number.param0,1,
443,2024-11-08 15:05:52.253503,dummy_instrument_random_number.param2,20,
444,2024-11-08 15:05:53.212311,dummy_instrument_random_number.param0,1,
445,2024-11-08 15:05:53.244131,dummy_instrument_random_number.param2,20,
446,2024-11-08 15:05:53.393033,dummy_instrument_random_number.param0,10,
447,2024-11-08 15:05:54.249622,dummy_instrument_random_number.param2,20,
448,2024-11-08 15:05:54.327107,dummy_instrument_random_number.param0,10,
449,2024-11-08 15:05:55.244393,dummy_instrument_random_number.param2,20,
450,2024-11-08 15:05:55.444504,dummy_instrument_random_number.param0,10,
451,2024-11-08 15:05:56.252833,dummy_instrument_random_number.param2,20,
452,2024-11-08 15:05:56.549048,dummy_instrument_random_number.param0,10,
453,2024-11-08 15:05:57.249140,dummy_instrument_random_number.param2,20,
454,2024-11-08 15:05:57.653455,dummy_instrument_random_number.param0,10,
455,2024-11-08 15:05:58.249514,dummy_instrument_random_number.param2,20,
456,2024-11-08 15:05:58.769670,dummy_instrument_random_number.param0,10,
457,2024-11-08 15:05:59.252684,dummy_instrument_random_number.param2,20,
458,2024-11-08 15:05:59.869486,dummy_instrument_random_number.param0,10,
459,2024-11-08 15:06:00.240263,dummy_instrument_random_number.param2,20,
460,2024-11-08 15:06:00.983024,dummy_instrument_random_number.param0,10,
461,2024-11-08 15:06:01.239921,dummy_instrument_random_number.param2,20,
462,2024-11-08 15:06:02.085073,dummy_instrument_random_number.param0,10,
463,2024-11-08 15:06:02.247887,dummy_instrument_random_number.param2,20,
464,2024-11-08 15:06:03.195968,dummy_instrument_random_number.param0,10,
465,2024-11-08 15:06:03.243855,dummy_instrument_random_number.param2,20,
466,2024-11-08 15:06:04.258750,dummy_instrument_random_number.param2,20,
467,2024-11-08 15:06:04.316783,dummy_instrument_random_number.param0,10,
468,2024-11-08 15:06:05.248688,dummy_instrument_random_number.param2,20,
469,2024-11-08 15:06:05.420695,dummy_instrument_random_number.param0,10,
470,2024-11-08 15:06:06.241926,dummy_instrument_random_number.param2,20,
471,2024-11-08 15:06:06.533483,dummy_instrument_random_number.param0,10,
472,2024-11-08 15:06:07.254218,dummy_instrument_random_number.param2,20,
473,2024-11-08 15:06:07.638304,dummy_instrument_random_number.param0,10,
474,2024-11-08 15:06:08.250930,dummy_instrument_random_number.param2,20,
475,2024-11-08 15:06:08.763063,dummy_instrument_random_number.param0,10,
476,2024-11-08 15:06:09.254068,dummy_instrument_random_number.param2,20,
477,2024-11-08 15:06:09.867444,dummy_instrument_random_number.param0,10,
478,2024-11-08 15:06:10.267181,dummy_instrument_random_number.param2,20,
479,2024-11-08 15:06:10.975567,dummy_instrument_random_number.param0,10,
480,2024-11-08 15:06:11.243453,dummy_instrument_random_number.param2,20,
481,2024-11-08 15:06:12.096701,dummy_instrument_random_number.param0,10,
482,2024-11-08 15:06:12.246027,dummy_instrument_random_number.param2,20,
483,2024-11-08 15:06:13.197763,dummy_instrument_random_number.param0,10,
484,2024-11-08 15:06:13.238837,dummy_instrument_random_number.param2,20,
485,2024-11-08 15:06:14.244174,dummy_instrument_random_number.param2,20,
486,2024-11-08 15:06:14.314746,dummy_instrument_random_number.param0,10,
487,2024-11-08 15:06:15.237563,dummy_instrument_random_number.param2,20,
488,2024-11-08 15:06:15.423636,dummy_instrument_random_number.param0,10,
489,2024-11-08 15:06:15.620404,dummy_instrument_random_number.param2,21,
490,2024-11-08 15:06:16.247922,dummy_instrument_random_number.param2,21,
491,2024-11-08 15:06:16.540921,dummy_instrument_random_number.param0,10,
492,2024-11-08 15:06:17.241338,dummy_instrument_random_number.param2,21,
493,2024-11-08 15:06:17.643582,dummy_instrument_random_number.param0,10,
494,2024-11-08 15:06:18.247668,dummy_instrument_random_number.param2,21,
495,2024-11-08 15:06:18.752841,dummy_instrument_random_number.param0,10,
496,2024-11-08 15:06:19.244370,dummy_instrument_random_number.param2,21,
497,2024-11-08 15:06:19.859569,dummy_instrument_random_number.param0,10,
498,2024-11-08 15:06:20.241758,dummy_instrument_random_number.param2,21,
499,2024-11-08 15:06:20.896491,dummy_instrument_random_number.param2,22,
500,2024-11-08 15:06:20.959214,dummy_instrument_random_number.param0,10,
501,2024-11-08 15:06:21.245670,dummy_instrument_random_number.param2,22,
502,2024-11-08 15:06:22.082588,dummy_instrument_random_number.param0,10,
503,2024-11-08 15:06:22.248620,dummy_instrument_random_number.param2,22,
504,2024-11-08 15:06:23.184411,dummy_instrument_random_number.param0,10,
505,2024-11-08 15:06:23.244810,dummy_instrument_random_number.param2,22,
506,2024-11-08 15:06:24.244567,dummy_instrument_random_number.param2,22,
507,2024-11-08 15:06:24.291023,dummy_instrument_random_number.param0,10,
508,2024-11-08 15:06:25.241414,dummy_instrument_random_number.param2,22,
509,2024-11-08 15:06:25.396145,dummy_instrument_random_number.param0,10,
510,2024-11-08 15:06:26.242745,dummy_instrument_random_number.param2,22,
511,2024-11-08 15:06:26.512013,dummy_instrument_random_number.param0,10,
512,2024-11-08 15:06:27.241393,dummy_instrument_random_number.param2,22,
513,2024-11-08 15:06:27.620094,dummy_instrument_random_number.param0,10,
514,2024-11-08 15:06:28.247839,dummy_instrument_random_number.param2,22,
515,2024-11-08 15:06:28.738919,dummy_instrument_random_number.param0,10,
516,2024-11-08 15:06:29.253096,dummy_instrument_random_number.param2,22,
517,2024-11-08 15:06:29.845254,dummy_instrument_random_number.param0,10,
518,2024-11-08 15:06:30.246617,dummy_instrument_random_number.param2,22,
519,2024-11-08 15:06:30.955621,dummy_instrument_random_number.param0,10,
520,2024-11-08 15:06:31.259453,dummy_instrument_random_number.param2,22,
521,2024-11-08 15:06:32.068697,dummy_instrument_random_number.param0,10,
522,2024-11-08 15:06:32.254721,dummy_instrument_random_number.param2,22,
523,2024-11-08 15:06:33.167173,dummy_instrument_random_number.param0,10,
524,2024-11-08 15:06:33.248815,dummy_instrument_random_number.param2,22,
525,2024-11-08 15:06:34.258811,dummy_instrument_random_number.param2,22,
526,2024-11-08 15:06:34.282646,dummy_instrument_random_number.param0,10,
527,2024-11-08 15:06:35.252392,dummy_instrument_random_number.param2,22,
528,2024-11-08 15:06:35.387303,dummy_instrument_random_number.param0,10,
529,2024-11-08 15:06:36.304945,dummy_instrument_random_number.param2,22,
530,2024-11-08 15:06:36.513998,dummy_instrument_random_number.param0,10,
531,2024-11-08 15:06:37.250152,dummy_instrument_random_number.param2,22,
532,2024-11-08 15:06:37.613288,dummy_instrument_random_number.param0,10,
533,2024-11-08 15:06:38.245952,dummy_instrument_random_number.param2,22,
534,2024-11-08 15:06:38.718044,dummy_instrument_random_number.param0,10,
535,2024-11-08 15:06:39.259166,dummy_instrument_random_number.param2,22,
536,2024-11-08 15:06:39.828661,dummy_instrument_random_number.param0,10,
537,2024-11-08 15:06:40.249197,dummy_instrument_random_number.param2,22,
538,2024-11-08 15:06:40.951868,dummy_instrument_random_number.param0,10,
539,2024-11-08 15:06:41.260583,dummy_instrument_random_number.param2,22,
540,2024-11-08 15:06:42.048246,dummy_instrument_random_number.param0,10,
541,2024-11-08 15:06:42.244781,dummy_instrument_random_number.param2,22,
542,2024-11-08 15:06:43.155176,dummy_instrument_random_number.param0,10,
543,2024-11-08 15:06:43.246067,dummy_instrument_random_number.param2,22,
544,2024-11-08 15:06:44.241011,dummy_instrument_random_number.param2,22,
545,2024-11-08 15:06:44.267402,dummy_instrument_random_number.param0,10,
546,2024-11-08 15:06:45.252950,dummy_instrument_random_number.param2,22,
547,2024-11-08 15:06:45.384593,dummy_instrument_random_number.param0,10,
548,2024-11-08 15:06:46.272329,dummy_instrument_random_number.param2,22,
549,2024-11-08 15:06:46.501560,dummy_instrument_random_number.param0,10,
550,2024-11-08 15:06:47.250933,dummy_instrument_random_number.param2,22,
551,2024-11-08 15:06:47.616237,dummy_instrument_random_number.param0,10,
552,2024-11-08 15:06:48.244714,dummy_instrument_random_number.param2,22,
553,2024-11-08 15:06:48.730940,dummy_instrument_random_number.param0,10,
554,2024-11-08 15:06:49.249341,dummy_instrument_random_number.param2,22,
555,2024-11-08 15:06:49.829231,dummy_instrument_random_number.param0,10,
556,2024-11-08 15:06:50.243054,dummy_instrument_random_number.param2,22,
557,2024-11-08 15:06:50.943429,dummy_instrument_random_number.param0,10,
558,2024-11-08 15:06:51.257180,dummy_instrument_random_number.param2,22,
559,2024-11-08 15:06:52.059231,dummy_instrument_random_number.param0,10,
560,2024-11-08 15:06:52.249604,dummy_instrument_random_number.param2,22,
561,2024-11-08 15:06:53.144727,dummy_instrument_random_number.param0,10,
562,2024-11-08 15:06:53.249921,dummy_instrument_random_number.param2,22,
563,2024-11-08 15:06:54.248838,dummy_instrument_random_number.param2,22,
564,2024-11-08 15:06:54.280083,dummy_instrument_random_number.param0,10,
565,2024-11-08 15:06:55.239677,dummy_instrument_random_number.param2,22,
566,2024-11-08 15:06:55.364931,dummy_instrument_random_number.param0,10,
567,2024-11-08 15:06:56.262832,dummy_instrument_random_number.param2,22,
568,2024-11-08 15:06:56.517828,dummy_instrument_random_number.param0,10,
569,2024-11-08 15:06:57.241948,dummy_instrument_random_number.param2,22,
570,2024-11-08 15:06:57.604269,dummy_instrument_random_number.param0,10,
571,2024-11-08 15:06:58.256645,dummy_instrument_random_number.param2,22,
572,2024-11-08 15:06:58.708128,dummy_instrument_random_number.param0,10,
573,2024-11-08 15:06:59.262949,dummy_instrument_random_number.param2,22,
574,2024-11-08 15:06:59.802773,dummy_instrument_random_number.param0,10,
575,2024-11-08 15:07:00.260547,dummy_instrument_random_number.param2,22,
576,2024-11-08 15:07:00.973609,dummy_instrument_random_number.param0,10,
577,2024-11-08 15:07:01.265836,dummy_instrument_random_number.param2,22,
578,2024-11-08 15:07:02.049757,dummy_instrument_random_number.param0,10,
579,2024-11-08 15:07:02.256307,dummy_instrument_random_number.param2,22,
580,2024-11-08 15:07:03.161798,dummy_instrument_random_number.param0,10,
581,2024-11-08 15:07:03.269734,dummy_instrument_random_number.param2,22,
582,2024-11-08 15:07:04.261212,dummy_instrument_random_number.param0,10,
583,2024-11-08 15:07:04.291303,dummy_instrument_random_number.param2,22,
584,2024-11-08 15:07:05.253459,dummy_instrument_random_number.param2,22,
585,2024-11-08 15:07:05.348955,dummy_instrument_random_number.param0,10,
586,2024-11-08 15:07:06.262724,dummy_instrument_random_number.param2,22,
587,2024-11-08 15:07:06.473803,dummy_instrument_random_number.param0,10,
588,2024-11-08 15:07:07.268427,dummy_instrument_random_number.param2,22,
589,2024-11-08 15:07:07.634617,dummy_instrument_random_number.param0,10,
590,2024-11-08 15:07:08.257791,dummy_instrument_random_number.param2,22,
591,2024-11-08 15:07:08.702911,dummy_instrument_random_number.param0,10,
592,2024-11-08 15:07:09.258833,dummy_instrument_random_number.param2,22,
593,2024-11-08 15:07:09.793371,dummy_instrument_random_number.param0,10,
594,2024-11-08 15:07:10.261293,dummy_instrument_random_number.param2,22,
595,2024-11-08 15:07:10.915083,dummy_instrument_random_number.param0,10,
596,2024-11-08 15:07:11.252856,dummy_instrument_random_number.param2,22,
597,2024-11-08 15:07:12.008498,dummy_instrument_random_number.param0,10,
598,2024-11-08 15:07:12.245742,dummy_instrument_random_number.param2,22,
599,2024-11-08 15:07:13.121249,dummy_instrument_random_number.param0,10,
600,2024-11-08 15:07:13.246411,dummy_instrument_random_number.param2,22,
601,2024-11-08 15:07:14.238385,dummy_instrument_random_number.param0,10,
602,2024-11-08 15:07:14.259243,dummy_instrument_random_number.param2,22,
603,2024-11-08 15:07:15.245790,dummy_instrument_random_number.param2,22,
604,2024-11-08 15:07:15.344927,dummy_instrument_random_number.param0,10,
605,2024-11-08 15:07:16.247781,dummy_instrument_random_number.param2,22,
606,2024-11-08 15:07:16.463585,dummy_instrument_random_number.param0,10,
607,2024-11-08 15:07:17.257353,dummy_instrument_random_number.param2,22,
608,2024-11-08 15:07:17.582254,dummy_instrument_random_number.param0,10,
609,2024-11-08 15:07:18.255013,dummy_instrument_random_number.param2,22,
610,2024-11-08 15:07:18.682409,dummy_instrument_random_number.param0,10,
611,2024-11-08 15:07:19.266924,dummy_instrument_random_number.param2,22,
612,2024-11-08 15:07:19.794260,dummy_instrument_random_number.param0,10,
613,2024-11-08 15:07:20.272225,dummy_instrument_random_number.param2,22,
614,2024-11-08 15:07:20.890021,dummy_instrument_random_number.param0,10,
615,2024-11-08 15:07:21.260208,dummy_instrument_random_number.param2,22,
616,2024-11-08 15:07:22.006934,dummy_instrument_random_number.param0,10,
617,2024-11-08 15:07:22.259362,dummy_instrument_random_number.param2,22,
618,2024-11-08 15:07:23.102257,dummy_instrument_random_number.param0,10,
619,2024-11-08 15:07:23.268658,dummy_instrument_random_number.param2,22,
620,2024-11-08 15:07:24.224851,dummy_instrument_random_number.param0,10,
